,Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
4625,19589,277,1,24.0,24.0,1,0,1,24.0,0.0,0.0
4626,19591,277,222,1843.31,8.3,222,0,1,1843.31,0.0,0.0
4627,19592,277,254,1543.58,6.08,249,0,1,1543.58,0.0,0.0
4628,19594,276,1,2.55,2.55,1,1,1,2.55,0.0,0.0
4629,19595,276,1,2.55,2.55,1,1,1,2.55,0.0,0.0
4630,19596,276,188,1127.16,6.0,188,1,1,1127.16,0.0,0.0
4631,19597,276,203,1384.76,6.82,203,1,1,1384.76,0.0,0.0
4632,19605,275,2,33.9,16.95,2,2,1,33.9,0.0,0.0
4633,19611,275,221,1459.74,6.61,218,2,1,1459.74,0.0,0.0
4634,19628,274,9,67.8,7.53,9,3,1,67.8,0.0,0.0
4635,19629,274,165,1440.2,8.73,164,3,1,1440.2,0.0,0.0
4636,19633,274,2,7.9,3.95,2,3,1,7.9,0.0,0.0
4637,19634,274,1,16.95,16.95,1,3,1,16.95,0.0,0.0
4638,19635,273,44,471.19,10.71,37,4,1,471.19,0.0,0.0
4639,19638,273,76,2472.63,32.53,76,4,1,2472.63,0.0,0.0
4640,19639,273,14,203.5,14.54,14,4,1,203.5,0.0,0.0
4641,19640,273,1,1.95,1.95,1,4,1,1.95,0.0,0.0
4642,19641,273,155,1228.54,7.93,155,4,1,1228.54,0.0,0.0
4643,19645,270,2,7.35,3.68,2,0,1,7.35,0.0,0.0
4644,19646,270,1,2.95,2.95,1,0,1,2.95,0.0,0.0
4645,19649,269,78,1794.43,23.01,78,1,1,1794.43,0.0,0.0
4646,19650,269,121,1021.98,8.45,90,1,1,1021.98,0.0,0.0
4647,19651,269,133,1268.99,9.54,106,1,1,1268.99,0.0,0.0
4648,19652,269,88,779.0699999999999,8.85,79,1,1,779.0699999999999,0.0,0.0
4649,19653,269,3,7.12,2.37,3,1,1,7.12,0.0,0.0
4650,19658,268,16,112.85,7.05,16,2,1,112.85,0.0,0.0
4651,19659,268,2,14.85,7.43,2,2,1,14.85,0.0,0.0
4652,19660,267,2,0.84,0.42,2,3,1,0.84,0.0,0.0
4653,19661,267,179,1243.93,6.95,179,3,1,1243.93,0.0,0.0
4654,19662,267,343,2273.13,6.63,312,3,1,2273.13,0.0,0.0
4655,19663,267,152,999.27,6.57,152,3,1,999.27,0.0,0.0
4656,19664,267,297,2143.16,7.22,297,3,1,2143.16,0.0,0.0
4657,19666,266,13,43.25,3.33,13,4,1,43.25,0.0,0.0
4658,19667,266,9,51.45,5.72,9,4,1,51.45,0.0,0.0
4659,19668,266,79,1750.62,22.16,79,4,1,1750.62,0.0,0.0
4660,19669,266,35,339.02,9.69,35,4,1,339.02,0.0,0.0
4661,19670,266,142,1416.52,9.98,108,4,1,1416.52,0.0,0.0
4662,19671,266,3,10.15,3.38,3,4,1,10.15,0.0,0.0
4663,19672,266,1,1.25,1.25,1,4,1,1.25,0.0,0.0
4664,19673,266,1,1.25,1.25,1,4,1,1.25,0.0,0.0
4665,19674,266,1,3.75,3.75,1,4,1,3.75,0.0,0.0
4666,19675,264,223,1600.27,7.18,223,6,1,1600.27,0.0,0.0
4667,19676,264,5,27.65,5.53,5,6,1,27.65,0.0,0.0
4668,19677,264,8,160.93,20.12,8,6,1,160.93,0.0,0.0
4669,19678,263,25,431.6,17.26,24,0,1,431.6,0.0,0.0
4670,19679,263,23,180.9,7.87,22,0,1,180.9,0.0,0.0
4671,19680,263,1,7.649999999999999,7.65,1,0,1,7.649999999999999,0.0,0.0
4672,19681,263,15,35.92,2.39,15,0,1,35.92,0.0,0.0
4673,19682,263,2,8.4,4.2,2,0,1,8.4,0.0,0.0
4674,19683,262,203,1694.06,8.35,203,1,1,1694.06,0.0,0.0
4675,19684,262,174,1463.87,8.41,173,1,1,1463.87,0.0,0.0
4676,19685,262,152,1686.89,11.1,152,1,1,1686.89,0.0,0.0
4677,19701,262,3,29.1,9.7,3,1,1,29.1,0.0,0.0
4678,19703,262,138,1083.77,7.85,137,1,1,1083.77,0.0,0.0
4679,19704,262,186,1373.69,7.39,184,1,1,1373.69,0.0,0.0
4680,19705,262,1,14.25,14.25,1,1,1,14.25,0.0,0.0
4681,19707,262,77,2162.26,28.08,77,1,1,2162.26,0.0,0.0
4682,19708,262,141,1166.2,8.27,105,1,1,1166.2,0.0,0.0
4683,19709,262,35,332.75,9.51,35,1,1,332.75,0.0,0.0
4684,19712,261,2,33.9,16.95,2,2,1,33.9,0.0,0.0
4685,19721,261,148,1139.0,7.7,148,2,1,1139.0,0.0,0.0
4686,19722,261,97,927.01,9.56,82,2,1,927.01,0.0,0.0
4687,19741,259,2,15.85,7.92,2,4,1,15.85,0.0,0.0
4688,19742,259,176,2351.7,13.36,176,4,1,2351.7,0.0,0.0
4689,19743,259,13,34.32,2.64,13,4,1,34.32,0.0,0.0
4690,19746,259,161,1292.75,8.03,161,4,1,1292.75,0.0,0.0
4691,19747,257,1,16.95,16.95,1,6,1,16.95,0.0,0.0
4692,19757,256,171,1275.48,7.46,171,0,1,1275.48,0.0,0.0
4693,19758,256,150,1261.93,8.41,150,0,1,1261.93,0.0,0.0
4694,19760,255,26,473.15,18.2,26,1,0,473.15,0.0,0.0
4695,19775,255,90,4225.29,46.95,90,1,1,4225.29,0.0,0.0
4696,19776,255,68,641.26,9.43,68,1,1,641.26,0.0,0.0
4697,19777,255,94,899.91,9.57,82,1,1,899.91,0.0,0.0
4698,19778,255,97,1074.23,11.07,81,1,1,1074.23,0.0,0.0
4699,19779,255,34,344.54,10.13,34,1,1,344.54,0.0,0.0
4700,19782,255,167,1361.6,8.15,167,1,1,1361.6,0.0,0.0
4701,19783,255,164,1309.11,7.98,164,1,1,1309.11,0.0,0.0
4702,19785,255,107,14719.15,137.56,107,1,1,14719.15,0.0,0.0
4703,19786,255,32,6879.75,214.99,32,1,1,6879.75,0.0,0.0
4704,19791,254,2,9.82,4.91,1,2,1,9.82,0.0,0.0
4705,19798,254,24,212.36,8.85,24,2,1,212.36,0.0,0.0
4706,19799,254,2,46.2,23.1,2,2,1,46.2,0.0,0.0
4707,19800,254,5,16.13,3.23,5,2,1,16.13,0.0,0.0
4708,19804,254,215,1659.89,7.72,215,2,1,1659.89,0.0,0.0
4709,19811,254,8,28.05,3.51,8,2,1,28.05,0.0,0.0
4710,19812,254,5,9.25,1.85,5,2,1,9.25,0.0,0.0
4711,19813,254,2,7.5,3.75,2,2,1,7.5,0.0,0.0
4712,19814,254,1,4.95,4.95,1,2,1,4.95,0.0,0.0
4713,19822,253,58,1607.8,27.72,58,3,1,1607.8,0.0,0.0
4714,19823,253,68,787.41,11.58,68,3,1,787.41,0.0,0.0
4715,19824,253,73,685.46,9.39,73,3,1,685.46,0.0,0.0
4716,19825,253,72,830.45,11.53,72,3,1,830.45,0.0,0.0
4717,19827,253,194,2037.28,10.5,192,3,1,2037.28,0.0,0.0
4718,19828,253,146,1414.54,9.69,146,3,1,1414.54,0.0,0.0
4719,19835,252,6,110.0,18.33,6,4,0,110.0,0.0,0.0
4720,19836,252,16,53.72,3.36,15,4,1,53.72,0.0,0.0
4721,19838,252,2,14.43,7.22,2,4,1,14.43,0.0,0.0
4722,19842,252,3,10.4,3.47,3,4,1,10.4,0.0,0.0
4723,19844,252,67,619.08,9.24,67,4,1,619.08,0.0,0.0
4724,19845,252,3,18.7,6.23,3,4,1,18.7,0.0,0.0
4725,19855,252,1,9.9,9.9,1,4,1,9.9,0.0,0.0
4726,19858,250,6,24.65,4.11,6,6,1,24.65,0.0,0.0
4727,19859,249,1,1.25,1.25,1,0,1,1.25,0.0,0.0
4728,19864,249,195,1572.06,8.06,195,0,1,1572.06,0.0,0.0
4729,19865,249,253,2016.11,7.97,253,0,1,2016.11,0.0,0.0
4730,19866,249,2,5.15,2.58,2,0,1,5.15,0.0,0.0
4731,19868,249,3,26.46,8.82,3,0,1,26.46,0.0,0.0
4732,19869,248,3,14.15,4.72,3,1,1,14.15,0.0,0.0
4733,19870,248,5,13.85,2.77,5,1,1,13.85,0.0,0.0
4734,19873,248,9,111.92,12.44,9,1,1,111.92,0.0,0.0
4735,19874,248,10,104.3,10.43,10,1,1,104.3,0.0,0.0
4736,19883,248,169,953.56,5.64,169,1,1,953.56,0.0,0.0
4737,19890,248,1,2.34,2.34,1,1,1,2.34,0.0,0.0
4738,19893,247,84,3275.33,38.99,84,2,1,3275.33,0.0,0.0
4739,19895,247,4,23.45,5.86,4,2,1,23.45,0.0,0.0
4740,19907,247,182,1154.05,6.34,182,2,1,1154.05,0.0,0.0
4741,19924,246,7,12.59,1.8,7,3,1,12.59,0.0,0.0
4742,19925,246,4,39.4,9.85,4,3,1,39.4,0.0,0.0
4743,19931,246,190,1380.56,7.27,190,3,1,1380.56,0.0,0.0
4744,19932,245,1,1.95,1.95,1,4,1,1.95,0.0,0.0
4745,19962,245,6,31.89,5.32,6,4,1,31.89,0.0,0.0
4746,19963,245,166,1224.39,7.38,166,4,1,1224.39,0.0,0.0
4747,19964,245,134,919.32,6.86,134,4,1,919.32,0.0,0.0
4748,19969,245,1,0.84,0.84,1,4,1,0.84,0.0,0.0
4749,19970,245,3,7.15,2.38,3,4,1,7.15,0.0,0.0
4750,19971,245,31,71.53,2.31,28,4,1,71.53,0.0,0.0
4751,19972,242,66,2040.58,30.92,66,0,1,2040.58,0.0,0.0
4752,19973,242,1,33.9,33.9,1,0,1,33.9,0.0,0.0
4753,19975,242,1,14.95,14.95,1,0,1,14.95,0.0,0.0
4754,19976,242,15,49.7,3.31,14,0,1,49.7,0.0,0.0
4755,19977,241,32,1539.64,48.11,32,1,0,1539.64,0.0,0.0
4756,19980,241,2,6.7,3.35,2,1,1,6.7,0.0,0.0
4757,19984,239,3,9.35,3.12,3,3,1,9.35,0.0,0.0
4758,19985,239,58,360.87,6.22,58,3,1,360.87,0.0,0.0
4759,19986,239,9,31.15,3.46,9,3,1,31.15,0.0,0.0
4760,19989,238,107,764.38,7.14,85,4,1,764.38,0.0,0.0
4761,19990,238,94,822.59,8.75,78,4,1,822.59,0.0,0.0
4762,19991,238,124,1118.06,9.02,108,4,1,1118.06,0.0,0.0
4763,19992,238,59,586.84,9.95,59,4,1,586.84,0.0,0.0
4764,19993,238,75,619.4399999999999,8.26,67,4,1,619.4399999999999,0.0,0.0
4765,19994,238,39,482.4,12.37,39,4,1,482.4,0.0,0.0
4766,19995,238,110,1177.61,10.71,92,4,1,1177.61,0.0,0.0
4767,19996,238,3,5.4,1.8,3,4,1,5.4,0.0,0.0
4768,19997,238,75,2857.79,38.1,75,4,1,2857.79,0.0,0.0
4769,19998,235,332,2239.13,6.74,331,0,1,2239.13,0.0,0.0
4770,20000,235,300,1734.5,5.78,300,0,1,1734.5,0.0,0.0
4771,20001,235,242,1571.19,6.49,242,0,1,1571.19,0.0,0.0
4772,20002,235,248,1578.41,6.36,248,0,1,1578.41,0.0,0.0
4773,20003,235,191,1694.88,8.87,183,0,1,1694.88,0.0,0.0
4774,20004,235,163,1042.74,6.4,162,0,1,1042.74,0.0,0.0
4775,20005,235,233,1762.61,7.56,232,0,1,1762.61,0.0,0.0
4776,20008,234,167,1220.83,7.31,162,1,1,1220.83,0.0,0.0
4777,20009,234,171,1563.04,9.14,171,1,1,1563.04,0.0,0.0
4778,20010,234,172,948.72,5.52,172,1,1,948.72,0.0,0.0
4779,20011,234,150,1022.85,6.82,150,1,1,1022.85,0.0,0.0
4780,20012,234,2,7.15,3.58,2,1,1,7.15,0.0,0.0
4781,20013,234,2,4.199999999999999,2.1,2,1,1,4.199999999999999,0.0,0.0
4782,20014,234,7,12.91,1.84,7,1,1,12.91,0.0,0.0
4783,20015,233,79,2951.52,37.36,79,2,1,2951.52,0.0,0.0
4784,20023,232,3,13.75,4.58,3,3,1,13.75,0.0,0.0
4785,20029,232,2,5.0,2.5,2,3,1,5.0,0.0,0.0
4786,20036,232,187,1670.26,8.93,186,3,1,1670.26,0.0,0.0
4787,20038,232,4,23.700000000000003,5.93,4,3,1,23.700000000000003,0.0,0.0
4788,20047,232,152,1433.81,9.43,152,3,1,1433.81,0.0,0.0
4789,20048,232,159,996.65,6.27,159,3,1,996.65,0.0,0.0
4790,20049,227,151,1400.21,9.27,108,1,1,1400.21,0.0,0.0
4791,20050,227,35,436.89,12.48,35,1,1,436.89,0.0,0.0
4792,20051,227,104,1200.07,11.54,86,1,1,1200.07,0.0,0.0
4793,20052,227,46,415.92,9.04,46,1,1,415.92,0.0,0.0
4794,20053,227,72,3036.22,42.17,72,1,1,3036.22,0.0,0.0
4795,20056,227,93,639.37,6.87,93,1,1,639.37,0.0,0.0
4796,20057,227,136,943.44,6.94,136,1,1,943.44,0.0,0.0
4797,20058,227,4,8.1,2.02,4,1,1,8.1,0.0,0.0
4798,20059,227,5,18.5,3.7,5,1,1,18.5,0.0,0.0
4799,20065,226,1,23.85,23.85,1,2,1,23.85,0.0,0.0
4800,20071,226,2,21.8,10.9,2,2,1,21.8,0.0,0.0
4801,20075,226,87,784.73,9.02,87,2,1,784.73,0.0,0.0
4802,20076,226,131,1235.02,9.43,131,2,1,1235.02,0.0,0.0
4803,20079,225,32,98.01,3.06,32,3,1,98.01,0.0,0.0
4804,20080,225,1,6.6000000000000005,6.6,1,3,1,6.6000000000000005,0.0,0.0
4805,20095,225,98,927.95,9.47,97,3,1,927.95,0.0,0.0
4806,20096,225,1,2.52,2.52,1,3,1,2.52,0.0,0.0
4807,20097,220,2,4.2,2.1,2,1,1,4.2,0.0,0.0
4808,20098,220,8,35.239999999999995,4.4,8,1,1,35.239999999999995,0.0,0.0
4809,20099,220,86,3579.67,41.62,86,1,1,3579.67,0.0,0.0
4810,20124,220,1,5.95,5.95,1,1,1,5.95,0.0,0.0
4811,20125,220,162,1285.24,7.93,161,1,1,1285.24,0.0,0.0
4812,20126,220,124,1070.21,8.63,123,1,1,1070.21,0.0,0.0
4813,20132,219,1,4.95,4.95,1,2,1,4.95,0.0,0.0
4814,20133,219,1,5.1,5.1,1,2,1,5.1,0.0,0.0
4815,20134,219,1,2.1,2.1,1,2,1,2.1,0.0,0.0
4816,20136,218,201,1332.95,6.63,201,3,1,1332.95,0.0,0.0
4817,20137,218,226,1309.56,5.79,223,3,1,1309.56,0.0,0.0
4818,20138,218,1,3.29,3.29,1,3,1,3.29,0.0,0.0
4819,20139,218,141,1068.66,7.58,140,3,1,1068.66,0.0,0.0
4820,20140,218,1,4.16,4.16,1,3,1,4.16,0.0,0.0
4821,20141,218,6,30.25,5.04,6,3,1,30.25,0.0,0.0
4822,20142,218,8,26.42,3.3,8,3,1,26.42,0.0,0.0
4823,20143,218,2,17.5,8.75,2,3,1,17.5,0.0,0.0
4824,20145,217,3,4.2,1.4,3,4,1,4.2,0.0,0.0
4825,20150,217,1,6.2,6.2,1,4,1,6.2,0.0,0.0
4826,20162,217,252,1493.24,5.93,249,4,1,1493.24,0.0,0.0
4827,20164,217,283,2257.08,7.98,282,4,1,2257.08,0.0,0.0
4828,20165,217,161,1346.24,8.36,160,4,1,1346.24,0.0,0.0
4829,20167,214,23,155.4,6.76,23,0,1,155.4,0.0,0.0
4830,20169,214,138,1161.85,8.42,136,0,1,1161.85,0.0,0.0
4831,20170,214,183,1314.76,7.18,182,0,1,1314.76,0.0,0.0
4832,20171,214,193,1572.25,8.15,193,0,1,1572.25,0.0,0.0
4833,20172,214,147,1211.54,8.24,147,0,1,1211.54,0.0,0.0
4834,20173,214,3,18.450000000000003,6.15,3,0,1,18.450000000000003,0.0,0.0
4835,20174,214,1,7.8,7.8,1,0,1,7.8,0.0,0.0
4836,20175,214,1,12.75,12.75,1,0,1,12.75,0.0,0.0
4837,20177,213,3,4.949999999999999,1.65,3,1,1,4.949999999999999,0.0,0.0
4838,20178,213,26,528.81,20.34,26,1,0,528.81,0.0,0.0
4839,20179,213,10,206.84,20.68,10,1,0,206.84,0.0,0.0
4840,20180,213,2,74.8,37.4,2,1,0,74.8,0.0,0.0
4841,20182,213,401,6259.42,15.61,251,1,1,6259.42,0.0,0.0
4842,20183,213,141,1217.67,8.64,108,1,1,1217.67,0.0,0.0
4843,20184,213,247,2434.82,9.86,150,1,1,2434.82,0.0,0.0
4844,20185,213,85,1083.79,12.75,68,1,1,1083.79,0.0,0.0
4845,20186,213,157,1588.45,10.12,115,1,1,1588.45,0.0,0.0
4846,20187,213,139,1279.61,9.21,139,1,1,1279.61,0.0,0.0
4847,20188,212,2,8.85,4.42,2,2,1,8.85,0.0,0.0
4848,20194,212,2,16.5,8.25,2,2,1,16.5,0.0,0.0
4849,20195,212,2,16.5,8.25,2,2,1,16.5,0.0,0.0
4850,20196,212,173,1455.92,8.42,173,2,1,1455.92,0.0,0.0
4851,20197,212,2,5.38,2.69,2,2,1,5.38,0.0,0.0
4852,20198,212,10,68.02,6.8,10,2,1,68.02,0.0,0.0
4853,20199,212,7,52.69,7.53,7,2,1,52.69,0.0,0.0
4854,20200,211,2,6.28,3.14,2,3,1,6.28,0.0,0.0
4855,20202,211,172,1805.57,10.5,172,3,1,1805.57,0.0,0.0
4856,20204,210,4,6.9,1.72,4,4,1,6.9,0.0,0.0
4857,20206,210,93,1966.16,21.14,93,4,0,1966.16,0.0,0.0
4858,20207,210,1,8.25,8.25,1,4,1,8.25,0.0,0.0
4859,20208,210,147,1196.19,8.14,147,4,1,1196.19,0.0,0.0
4860,20210,210,63,1529.75,24.28,63,4,1,1529.75,0.0,0.0
4861,20211,210,2,4.68,2.34,2,4,1,4.68,0.0,0.0
4862,20212,208,46,244.23,5.31,44,6,1,244.23,0.0,0.0
4863,20214,207,1,2.95,2.95,1,0,1,2.95,0.0,0.0
4864,20215,207,156,1497.39,9.6,156,0,1,1497.39,0.0,0.0
4865,20216,207,132,1210.08,9.17,132,0,1,1210.08,0.0,0.0
4866,20218,207,110,871.12,7.92,110,0,1,871.12,0.0,0.0
4867,20229,206,60,1957.17,32.62,60,1,1,1957.17,0.0,0.0
4868,20230,206,46,1216.12,26.44,46,1,0,1216.12,0.0,0.0
4869,20232,206,65,708.34,10.9,65,1,1,708.34,0.0,0.0
4870,20233,206,57,559.27,9.81,57,1,1,559.27,0.0,0.0
4871,20234,206,54,480.53,8.9,54,1,1,480.53,0.0,0.0
4872,20235,206,36,380.34,10.56,36,1,1,380.34,0.0,0.0
4873,20236,206,39,324.18,8.31,39,1,1,324.18,0.0,0.0
4874,20238,206,137,1184.66,8.65,137,1,1,1184.66,0.0,0.0
4875,20242,205,2,12.45,6.22,2,2,1,12.45,0.0,0.0
4876,20244,205,180,1411.32,7.84,180,2,1,1411.32,0.0,0.0
4877,20249,204,63,586.91,9.32,63,3,1,586.91,0.0,0.0
4878,20250,204,53,452.37,8.54,53,3,1,452.37,0.0,0.0
4879,20251,204,67,581.19,8.67,67,3,1,581.19,0.0,0.0
4880,20253,204,1,3.95,3.95,1,3,1,3.95,0.0,0.0
4881,20254,204,11,203.19,18.47,11,3,0,203.19,0.0,0.0
4882,20255,204,13,117.89,9.07,13,3,1,117.89,0.0,0.0
4883,20256,204,154,1328.6,8.63,154,3,1,1328.6,0.0,0.0
4884,20263,203,140,1096.76,7.83,140,4,1,1096.76,0.0,0.0
4885,20264,203,7,7.48,1.07,7,4,1,7.48,0.0,0.0
4886,20271,200,14,33.03,2.36,14,0,1,33.03,0.0,0.0
4887,20274,200,52,466.31,8.97,52,0,1,466.31,0.0,0.0
4888,20276,200,49,428.59,8.75,49,0,1,428.59,0.0,0.0
4889,20278,200,161,1883.72,11.7,161,0,1,1883.72,0.0,0.0
4890,20290,199,5,20.15,4.03,5,1,1,20.15,0.0,0.0
4891,20292,199,171,1262.71,7.38,168,1,1,1262.71,0.0,0.0
4892,20293,199,157,1086.91,6.92,157,1,1,1086.91,0.0,0.0
4893,20294,199,258,1967.56,7.63,256,1,1,1967.56,0.0,0.0
4894,20295,199,37,174.5,4.72,37,1,1,174.5,0.0,0.0
4895,20296,199,2,114.65,57.32,2,1,1,114.65,0.0,0.0
4896,20297,198,37,177.3,4.79,37,2,1,177.3,0.0,0.0
4897,20302,198,8,67.19999999999999,8.4,8,2,1,67.19999999999999,0.0,0.0
4898,20303,198,5,8.68,1.74,5,2,1,8.68,0.0,0.0
4899,20307,198,13,53.14,4.09,13,2,1,53.14,0.0,0.0
4900,20308,198,222,2014.1,9.07,218,2,1,2014.1,0.0,0.0
4901,20310,197,57,569.49,9.99,57,3,1,569.49,0.0,0.0
4902,20311,197,2,4.16,2.08,2,3,1,4.16,0.0,0.0
4903,20314,197,1,3.75,3.75,1,3,1,3.75,0.0,0.0
4904,20318,196,1,17.4,17.4,1,4,1,17.4,0.0,0.0
4905,20319,196,169,5526.4,32.7,160,4,1,5526.4,0.0,0.0
4906,20320,196,62,691.37,11.15,56,4,1,691.37,0.0,0.0
4907,20321,196,52,422.42,8.12,52,4,1,422.42,0.0,0.0
4908,20323,196,1,5.95,5.95,1,4,1,5.95,0.0,0.0
4909,20324,192,64,1646.8,25.73,64,1,1,1646.8,0.0,0.0
4910,20325,192,116,780.87,6.73,116,1,1,780.87,0.0,0.0
4911,20326,192,176,1754.18,9.97,175,1,1,1754.18,0.0,0.0
4912,20327,191,4,8.34,2.08,4,2,1,8.34,0.0,0.0
4913,20328,191,217,1537.1,7.08,211,2,1,1537.1,0.0,0.0
4914,20329,191,175,1311.1,7.49,175,2,1,1311.1,0.0,0.0
4915,20330,191,160,770.84,4.82,160,2,1,770.84,0.0,0.0
4916,20331,191,157,963.42,6.14,157,2,1,963.42,0.0,0.0
4917,20332,190,34,279.4,8.22,34,3,1,279.4,0.0,0.0
4918,20333,190,53,366.72,6.92,47,3,1,366.72,0.0,0.0
4919,20334,190,82,658.84,8.03,68,3,1,658.84,0.0,0.0
4920,20335,190,86,645.42,7.5,75,3,1,645.42,0.0,0.0
4921,20338,190,33,84.99,2.58,33,3,1,84.99,0.0,0.0
4922,20341,190,210,1769.32,8.43,210,3,1,1769.32,0.0,0.0
4923,20344,189,14,94.09,6.72,14,4,1,94.09,0.0,0.0
4924,20348,189,182,1595.45,8.77,182,4,1,1595.45,0.0,0.0
4925,20349,186,134,1289.2,9.62,134,0,1,1289.2,0.0,0.0
4926,20354,185,1,4.95,4.95,1,1,1,4.95,0.0,0.0
4927,20355,185,148,1181.2,7.98,148,1,1,1181.2,0.0,0.0
4928,20356,185,143,1191.93,8.34,143,1,1,1191.93,0.0,0.0
4929,20357,185,136,1053.44,7.75,136,1,1,1053.44,0.0,0.0
4930,20358,185,3,18.24,6.08,3,1,1,18.24,0.0,0.0
4931,20359,185,2,24.0,12.0,2,1,1,24.0,0.0,0.0
4932,20362,184,1,7.95,7.95,1,2,1,7.95,0.0,0.0
4933,20367,184,93,4801.22,51.63,93,2,1,4801.22,0.0,0.0
4934,20368,184,112,1119.58,10.0,93,2,1,1119.58,0.0,0.0
4935,20369,184,66,664.62,10.07,59,2,1,664.62,0.0,0.0
4936,20370,184,71,626.05,8.82,61,2,1,626.05,0.0,0.0
4937,20371,184,114,887.05,7.78,80,2,1,887.05,0.0,0.0
4938,20372,184,86,986.39,11.47,72,2,1,986.39,0.0,0.0
4939,20373,184,55,604.33,10.99,55,2,1,604.33,0.0,0.0
4940,20374,184,219,1422.4,6.49,219,2,1,1422.4,0.0,0.0
4941,20378,183,20,90.0,4.5,20,3,1,90.0,0.0,0.0
4942,20382,183,245,1831.0,7.47,242,3,1,1831.0,0.0,0.0
4943,20384,183,152,1045.05,6.88,152,3,1,1045.05,0.0,0.0
4944,20404,182,94,945.32,10.06,72,4,1,945.32,0.0,0.0
4945,20405,182,2,6.59,3.3,2,4,1,6.59,0.0,0.0
4946,20406,182,53,1310.63,24.73,53,4,1,1310.63,0.0,0.0
4947,20408,182,172,1262.57,7.34,172,4,1,1262.57,0.0,0.0
4948,20409,180,2,44.85,22.42,2,6,1,44.85,0.0,0.0
4949,20410,179,50,461.42,9.23,44,0,1,461.42,0.0,0.0
4950,20411,179,30,264.38,8.81,30,0,1,264.38,0.0,0.0
4951,20412,179,3,8.39,2.8,3,0,1,8.39,0.0,0.0
4952,20413,179,188,1527.11,8.12,188,0,1,1527.11,0.0,0.0
4953,20414,179,3,35.04,11.68,3,0,1,35.04,0.0,0.0
4954,20417,178,1,5.9,5.9,1,1,1,5.9,0.0,0.0
4955,20418,178,71,2274.39,32.03,71,1,1,2274.39,0.0,0.0
4956,20419,178,1,1.69,1.69,1,1,1,1.69,0.0,0.0
4957,20420,178,294,3153.37,10.73,294,1,1,3153.37,0.0,0.0
4958,20421,177,206,1517.82,7.37,202,1,1,1517.82,0.0,0.0
4959,20422,177,68,595.63,8.76,59,2,1,595.63,0.0,0.0
4960,20423,177,64,816.31,12.75,64,2,1,816.31,0.0,0.0
4961,20425,177,2,15.35,7.68,2,2,1,15.35,0.0,0.0
4962,20426,177,17,269.44,15.85,17,2,0,269.44,0.0,0.0
4963,20427,177,195,1315.72,6.75,195,2,1,1315.72,0.0,0.0
4964,20430,177,9,90.22,10.02,9,2,1,90.22,0.0,0.0
4965,20438,176,5,5.88,1.18,5,3,1,5.88,0.0,0.0
4966,20447,176,236,1998.02,8.47,236,3,1,1998.02,0.0,0.0
4967,20451,175,1,9.9,9.9,1,4,1,9.9,0.0,0.0
4968,20452,175,16,35.88,2.24,16,4,1,35.88,0.0,0.0
4969,20453,175,3,12.4,4.13,3,4,1,12.4,0.0,0.0
4970,20454,175,58,1940.53,33.46,58,4,1,1940.53,0.0,0.0
4971,20455,175,2,11.63,5.82,2,4,1,11.63,0.0,0.0
4972,20456,175,2,6.6,3.3,2,4,1,6.6,0.0,0.0
4973,20457,172,2,4.640000000000001,2.32,2,0,1,4.640000000000001,0.0,0.0
4974,20458,172,190,1462.39,7.7,190,0,1,1462.39,0.0,0.0
4975,20464,172,26,247.16,9.51,26,0,1,247.16,0.0,0.0
4976,20465,172,70,685.13,9.79,61,0,1,685.13,0.0,0.0
4977,20468,172,44,388.63,8.83,44,0,1,388.63,0.0,0.0
4978,20469,172,91,891.09,9.79,74,0,1,891.09,0.0,0.0
4979,20470,172,16,121.46,7.59,16,0,1,121.46,0.0,0.0
4980,20471,172,151,1097.51,7.27,150,0,1,1097.51,0.0,0.0
4981,20472,172,202,2018.89,9.99,202,0,1,2018.89,0.0,0.0
4982,20473,172,5,12.65,2.53,5,0,1,12.65,0.0,0.0
4983,20477,171,1,4.15,4.15,1,1,1,4.15,0.0,0.0
4984,20479,171,62,1760.85,28.4,62,1,1,1760.85,0.0,0.0
4985,20480,171,56,470.04,8.39,50,1,1,470.04,0.0,0.0
4986,20481,171,42,373.24,8.89,42,1,1,373.24,0.0,0.0
4987,20482,171,183,1077.57,5.89,182,1,1,1077.57,0.0,0.0
4988,20483,171,121,728.11,6.02,121,1,1,728.11,0.0,0.0
4989,20484,170,15,618.96,41.26,15,2,0,618.96,0.0,0.0
4990,20488,170,5,18.6,3.72,5,2,1,18.6,0.0,0.0
4991,20493,169,1,12.5,12.5,1,3,1,12.5,0.0,0.0
4992,20494,169,177,1080.52,6.1,177,3,1,1080.52,0.0,0.0
4993,20495,169,191,1275.4,6.68,191,3,1,1275.4,0.0,0.0
4994,20498,168,29,492.2,16.97,29,4,0,492.2,0.0,0.0
4995,20500,168,2,1.07,0.54,2,4,1,1.07,0.0,0.0
4996,20501,168,6,17.38,2.9,6,4,1,17.38,0.0,0.0
4997,20502,168,253,2095.92,8.28,233,4,1,2095.92,0.0,0.0
4998,20503,165,138,1184.54,8.58,116,0,1,1184.54,0.0,0.0
4999,20504,165,75,719.62,9.59,69,0,1,719.62,0.0,0.0
