Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
19283,331,2,14.899999999999999,7.45,2,2,1,14.899999999999999,0.0,0.0
19284,331,417,3238.07,7.77,417,2,1,3238.07,0.0,0.0
19288,330,345,2296.43,6.66,345,3,1,2296.43,0.0,0.0
19290,330,359,2427.18,6.76,359,3,1,2427.18,0.0,0.0
19291,330,1,1.25,1.25,1,3,1,1.25,0.0,0.0
19292,329,16,140.14,8.76,16,4,1,140.14,0.0,0.0
19293,329,19,182.51,9.61,19,4,1,182.51,0.0,0.0
19294,329,22,191.84,8.72,22,4,1,191.84,0.0,0.0
19295,329,45,601.97,13.38,45,4,1,601.97,0.0,0.0
19296,329,43,473.2,11.0,43,4,1,473.2,0.0,0.0
19297,329,71,699.07,9.85,62,4,1,699.07,0.0,0.0
19298,329,383,2742.96,7.16,383,4,1,2742.96,0.0,0.0
19299,329,85,1883.57,22.16,85,4,1,1883.57,0.0,0.0
19300,326,1,5.95,5.95,1,0,1,5.95,0.0,0.0
19301,326,454,3657.32,8.06,454,0,1,3657.32,0.0,0.0
19302,326,377,2259.93,5.99,377,0,1,2259.93,0.0,0.0
19303,326,401,3002.4,7.49,401,0,1,3002.4,0.0,0.0
19304,326,354,2528.0299999999997,7.14,354,0,1,2528.0299999999997,0.0,0.0
19307,325,77,1933.95,25.12,74,1,1,1933.95,0.0,0.0
19308,325,8,8.31,1.04,7,1,1,8.31,0.0,0.0
19309,325,37,269.5,7.28,37,1,1,269.5,0.0,0.0
19310,325,35,302.15,8.63,35,1,1,302.15,0.0,0.0
19311,325,339,2175.05,6.42,339,1,1,2175.05,0.0,0.0
19312,325,63,565.09,8.97,57,1,1,565.09,0.0,0.0
19313,325,53,462.26,8.72,53,1,1,462.26,0.0,0.0
19314,325,281,1582.83,5.63,281,1,1,1582.83,0.0,0.0
19316,324,39,287.11,7.36,39,2,1,287.11,0.0,0.0
19317,324,414,3412.31,8.24,414,2,1,3412.31,0.0,0.0
19320,323,2,5.5,2.75,2,3,1,5.5,0.0,0.0
19322,323,9,25.0,2.78,9,3,1,25.0,0.0,0.0
19323,323,402,2989.0299999999997,7.44,401,3,1,2989.0299999999997,0.0,0.0
19324,323,370,2311.29,6.25,370,3,1,2311.29,0.0,0.0
19328,322,54,1343.71,24.88,52,4,1,1343.71,0.0,0.0
19329,322,37,663.73,17.94,37,4,1,663.73,0.0,0.0
19330,322,47,367.09999999999997,7.81,47,4,1,367.09999999999997,0.0,0.0
19331,322,57,501.82,8.8,57,4,1,501.82,0.0,0.0
19332,322,428,2984.4,6.97,428,4,1,2984.4,0.0,0.0
19333,322,217,1553.43,7.16,214,4,1,1553.43,0.0,0.0
19334,319,95,739.38,7.78,95,0,1,739.38,0.0,0.0
19335,319,83,627.82,7.56,83,0,1,627.82,0.0,0.0
19336,319,108,715.5699999999999,6.63,108,0,1,715.5699999999999,0.0,0.0
19337,319,46,492.87,10.71,46,0,1,492.87,0.0,0.0
19338,319,31,220.84,7.12,31,0,1,220.84,0.0,0.0
19340,319,280,1941.46,6.93,259,0,1,1941.46,0.0,0.0
19341,319,57,2439.76,42.8,47,0,0,2439.76,0.0,0.0
19342,319,3,17.1,5.7,3,0,1,17.1,0.0,0.0
19343,318,57,454.12,7.97,57,1,1,454.12,0.0,0.0
19344,318,174,1352.92,7.78,174,1,1,1352.92,0.0,0.0
19345,318,89,1816.6299999999999,20.41,88,1,1,1816.6299999999999,0.0,0.0
19346,318,69,673.36,9.76,69,1,1,673.36,0.0,0.0
19347,318,1,12.75,12.75,1,1,1,12.75,0.0,0.0
19348,318,6,13.55,2.26,6,1,1,13.55,0.0,0.0
19349,318,1,0.84,0.84,1,1,1,0.84,0.0,0.0
19350,318,3,20.1,6.7,3,1,1,20.1,0.0,0.0
19353,317,63,509.51,8.09,63,2,1,509.51,0.0,0.0
19354,317,1,2.85,2.85,1,2,1,2.85,0.0,0.0
19355,317,197,1472.36,7.47,197,2,1,1472.36,0.0,0.0
19356,316,180,1363.6299999999999,7.58,180,3,1,1363.6299999999999,0.0,0.0
19366,316,4,9.85,2.46,4,3,1,9.85,0.0,0.0
19380,315,72,1264.34,17.56,71,4,1,1264.34,0.0,0.0
19381,315,177,1327.67,7.5,177,4,1,1327.67,0.0,0.0
19397,315,1,1.25,1.25,1,4,1,1.25,0.0,0.0
19398,312,148,1090.78,7.37,147,0,1,1090.78,0.0,0.0
19399,312,70,488.55,6.98,70,0,1,488.55,0.0,0.0
19400,312,64,509.5,7.96,64,0,1,509.5,0.0,0.0
19401,312,53,661.42,12.48,53,0,1,661.42,0.0,0.0
19402,312,134,1302.57,9.72,134,0,1,1302.57,0.0,0.0
19405,311,87,582.6899999999999,6.7,87,1,1,582.6899999999999,0.0,0.0
19406,311,5,76.45,15.29,5,1,1,76.45,0.0,0.0
19408,311,28,134.48,4.8,27,1,1,134.48,0.0,0.0
19409,311,2,21.0,10.5,2,1,1,21.0,0.0,0.0
19415,311,178,1567.51,8.81,178,1,1,1567.51,0.0,0.0
19416,310,18,161.56,8.98,18,2,1,161.56,0.0,0.0
19418,310,134,1083.01,8.08,114,2,1,1083.01,0.0,0.0
19419,310,75,787.42,10.5,75,2,1,787.42,0.0,0.0
19420,310,168,1166.65,6.94,168,2,1,1166.65,0.0,0.0
19422,310,1,15.0,15.0,1,2,0,15.0,0.0,0.0
19427,309,128,1127.3,8.81,128,3,1,1127.3,0.0,0.0
19428,308,1,2.46,2.46,1,4,1,2.46,0.0,0.0
19429,308,100,1111.09,11.11,86,4,1,1111.09,0.0,0.0
19430,308,14,110.99,7.93,14,4,1,110.99,0.0,0.0
19431,308,129,1428.72,11.08,129,4,1,1428.72,0.0,0.0
19433,308,112,938.32,8.38,89,4,1,938.32,0.0,0.0
19434,308,107,2461.98,23.01,106,4,1,2461.98,0.0,0.0
19440,308,3,12.7,4.23,3,4,1,12.7,0.0,0.0
19447,305,129,1046.23,8.11,129,0,1,1046.23,0.0,0.0
19448,305,142,1076.52,7.58,142,0,1,1076.52,0.0,0.0
19449,305,1,7.95,7.95,1,0,1,7.95,0.0,0.0
19450,305,1,7.95,7.95,1,0,1,7.95,0.0,0.0
19453,304,143,1040.03,7.27,143,1,1,1040.03,0.0,0.0
19454,304,142,2700.92,19.02,142,1,1,2700.92,0.0,0.0
19455,304,48,426.68,8.89,48,1,1,426.68,0.0,0.0
19457,304,1,10.2,10.2,1,1,1,10.2,0.0,0.0
19458,304,44,345.25,7.85,44,1,1,345.25,0.0,0.0
19459,304,198,1409.34,7.12,198,1,1,1409.34,0.0,0.0
19463,303,137,1062.63,7.76,137,2,1,1062.63,0.0,0.0
19464,303,68,712.38,10.48,68,2,1,712.38,0.0,0.0
19465,303,65,747.1899999999999,11.5,65,2,1,747.1899999999999,0.0,0.0
19466,303,11,48.22,4.38,11,2,1,48.22,0.0,0.0
19467,303,13,49.08,3.78,13,2,1,49.08,0.0,0.0
19469,303,140,1253.75,8.96,140,2,1,1253.75,0.0,0.0
19471,302,59,489.03,8.29,59,3,1,489.03,0.0,0.0
19474,301,165,990.95,6.01,165,4,1,990.95,0.0,0.0
19475,301,105,2053.0,19.55,104,4,1,2053.0,0.0,0.0
19476,301,58,752.8,12.98,58,4,1,752.8,0.0,0.0
19477,301,2,11.2,5.6,2,4,1,11.2,0.0,0.0
19478,301,1,7.5,7.5,1,4,1,7.5,0.0,0.0
19479,301,3,6.550000000000001,2.18,3,4,1,6.550000000000001,0.0,0.0
19482,301,1,4.95,4.95,1,4,1,4.95,0.0,0.0
19483,298,181,1266.47,7.0,181,0,1,1266.47,0.0,0.0
19485,298,37,1081.14,29.22,35,0,0,1081.14,0.0,0.0
19486,298,155,974.58,6.29,155,0,1,974.58,0.0,0.0
19487,298,7,47.75,6.82,7,0,1,47.75,0.0,0.0
19488,298,2,19.15,9.57,2,0,1,19.15,0.0,0.0
19489,297,121,735.29,6.08,121,1,1,735.29,0.0,0.0
19493,297,2,2.09,1.04,2,1,1,2.09,0.0,0.0
19494,297,1,5.45,5.45,1,1,1,5.45,0.0,0.0
19495,297,2,14.2,7.1,2,1,1,14.2,0.0,0.0
19496,297,144,1083.7,7.53,143,1,1,1083.7,0.0,0.0
19497,296,26,152.94,5.88,26,2,1,152.94,0.0,0.0
19498,296,157,1147.45,7.31,156,2,1,1147.45,0.0,0.0
19499,295,68,467.74,6.88,68,3,1,467.74,0.0,0.0
19500,295,88,712.28,8.09,75,3,1,712.28,0.0,0.0
19501,295,64,538.6999999999999,8.42,64,3,1,538.6999999999999,0.0,0.0
19502,295,52,468.09999999999997,9.0,52,3,1,468.09999999999997,0.0,0.0
19503,295,83,793.0899999999999,9.56,74,3,1,793.0899999999999,0.0,0.0
19504,295,112,3055.62,27.28,111,3,1,3055.62,0.0,0.0
19506,295,170,1249.13,7.35,168,3,1,1249.13,0.0,0.0
19507,295,4,15.9,3.98,4,3,1,15.9,0.0,0.0
19508,295,1,2.95,2.95,1,3,1,2.95,0.0,0.0
19509,295,3,20.75,6.92,3,3,1,20.75,0.0,0.0
19510,295,1,16.48,16.48,1,3,1,16.48,0.0,0.0
19520,294,3,5.58,1.86,3,4,1,5.58,0.0,0.0
19521,294,2,3.2,1.6,2,4,1,3.2,0.0,0.0
19522,294,210,1587.04,7.56,205,4,1,1587.04,0.0,0.0
19523,294,1,0.85,0.85,1,4,1,0.85,0.0,0.0
19524,291,43,910.78,21.18,43,0,0,910.78,0.0,0.0
19525,291,4,100.30000000000001,25.08,4,0,0,100.30000000000001,0.0,0.0
19528,291,3,14.850000000000001,4.95,3,0,1,14.850000000000001,0.0,0.0
19529,291,140,837.36,5.98,140,0,1,837.36,0.0,0.0
19530,291,232,1380.81,5.95,229,0,1,1380.81,0.0,0.0
19532,290,210,1397.72,6.66,207,1,1,1397.72,0.0,0.0
19533,290,211,1626.97,7.71,207,1,1,1626.97,0.0,0.0
19535,289,52,405.71,7.8,52,2,1,405.71,0.0,0.0
19536,289,118,967.34,8.2,91,2,1,967.34,0.0,0.0
19537,289,94,860.31,9.15,79,2,1,860.31,0.0,0.0
19538,289,1,4.65,4.65,1,2,1,4.65,0.0,0.0
19539,289,117,2695.09,23.03,117,2,1,2695.09,0.0,0.0
19540,289,216,1636.19,7.57,215,2,1,1636.19,0.0,0.0
19541,289,1,9.95,9.95,1,2,1,9.95,0.0,0.0
19544,288,1,0.85,0.85,1,3,1,0.85,0.0,0.0
19545,288,159,1146.19,7.21,158,3,1,1146.19,0.0,0.0
19546,287,5,186.95,37.39,5,4,1,186.95,0.0,0.0
19547,287,32,225.06,7.03,32,4,1,225.06,0.0,0.0
19548,287,47,407.90999999999997,8.68,47,4,1,407.90999999999997,0.0,0.0
19549,287,73,1180.5,16.17,73,4,1,1180.5,0.0,0.0
19550,284,125,752.47,6.02,125,0,1,752.47,0.0,0.0
19554,284,224,1730.18,7.72,222,0,1,1730.18,0.0,0.0
19555,284,178,1363.3,7.66,176,0,1,1363.3,0.0,0.0
19556,284,166,1248.16,7.52,165,0,1,1248.16,0.0,0.0
19558,283,6,55.36,9.23,5,1,1,55.36,0.0,0.0
19560,283,1,4.95,4.95,1,1,1,4.95,0.0,0.0
19561,283,87,667.93,7.68,76,1,1,667.93,0.0,0.0
19562,283,159,1579.21,9.93,157,1,1,1579.21,0.0,0.0
19563,282,1,3.8,3.8,1,2,1,3.8,0.0,0.0
19564,281,192,1547.93,8.06,191,3,1,1547.93,0.0,0.0
19573,281,224,1573.19,7.02,224,3,1,1573.19,0.0,0.0
19574,280,14,733.78,52.41,14,4,1,733.78,0.0,0.0
19575,280,1,7.95,7.95,1,4,1,7.95,0.0,0.0
19576,280,11,44.85,4.08,11,4,1,44.85,0.0,0.0
19581,280,186,1221.27,6.57,186,4,1,1221.27,0.0,0.0
19582,278,1,7.95,7.95,1,6,1,7.95,0.0,0.0
19583,277,79,3197.95,40.48,78,0,1,3197.95,0.0,0.0
19584,277,84,2483.58,29.57,84,0,1,2483.58,0.0,0.0
19585,277,49,605.31,12.35,49,0,1,605.31,0.0,0.0
19586,277,108,1236.66,11.45,91,0,1,1236.66,0.0,0.0
19587,277,2,17.9,8.95,2,0,1,17.9,0.0,0.0
19589,277,1,24.0,24.0,1,0,1,24.0,0.0,0.0
19591,277,222,1843.31,8.3,222,0,1,1843.31,0.0,0.0
19592,277,254,1543.58,6.08,249,0,1,1543.58,0.0,0.0
19594,276,1,2.55,2.55,1,1,1,2.55,0.0,0.0
19595,276,1,2.55,2.55,1,1,1,2.55,0.0,0.0
19596,276,188,1127.16,6.0,188,1,1,1127.16,0.0,0.0
19597,276,203,1384.76,6.82,203,1,1,1384.76,0.0,0.0
19605,275,2,33.9,16.95,2,2,1,33.9,0.0,0.0
19611,275,221,1459.74,6.61,218,2,1,1459.74,0.0,0.0
19628,274,9,67.8,7.53,9,3,1,67.8,0.0,0.0
19629,274,165,1440.2,8.73,164,3,1,1440.2,0.0,0.0
19633,274,2,7.9,3.95,2,3,1,7.9,0.0,0.0
19634,274,1,16.95,16.95,1,3,1,16.95,0.0,0.0
19635,273,44,471.19,10.71,37,4,1,471.19,0.0,0.0
19638,273,76,2472.63,32.53,76,4,1,2472.63,0.0,0.0
19639,273,14,203.5,14.54,14,4,1,203.5,0.0,0.0
19640,273,1,1.95,1.95,1,4,1,1.95,0.0,0.0
19641,273,155,1228.54,7.93,155,4,1,1228.54,0.0,0.0
19645,270,2,7.35,3.68,2,0,1,7.35,0.0,0.0
19646,270,1,2.95,2.95,1,0,1,2.95,0.0,0.0
19649,269,78,1794.43,23.01,78,1,1,1794.43,0.0,0.0
19650,269,121,1021.98,8.45,90,1,1,1021.98,0.0,0.0
19651,269,133,1268.99,9.54,106,1,1,1268.99,0.0,0.0
19652,269,88,779.0699999999999,8.85,79,1,1,779.0699999999999,0.0,0.0
19653,269,3,7.12,2.37,3,1,1,7.12,0.0,0.0
19658,268,16,112.85,7.05,16,2,1,112.85,0.0,0.0
19659,268,2,14.850000000000001,7.43,2,2,1,14.850000000000001,0.0,0.0
19660,267,2,0.84,0.42,2,3,1,0.84,0.0,0.0
19661,267,179,1243.93,6.95,179,3,1,1243.93,0.0,0.0
19662,267,343,2273.13,6.63,312,3,1,2273.13,0.0,0.0
19663,267,152,999.27,6.57,152,3,1,999.27,0.0,0.0
19664,267,297,2143.16,7.22,297,3,1,2143.16,0.0,0.0
19666,266,13,43.25,3.33,13,4,1,43.25,0.0,0.0
19667,266,9,51.45,5.72,9,4,1,51.45,0.0,0.0
19668,266,79,1750.62,22.16,79,4,1,1750.62,0.0,0.0
19669,266,35,339.02,9.69,35,4,1,339.02,0.0,0.0
19670,266,142,1416.52,9.98,108,4,1,1416.52,0.0,0.0
19671,266,3,10.15,3.38,3,4,1,10.15,0.0,0.0
19672,266,1,1.25,1.25,1,4,1,1.25,0.0,0.0
19673,266,1,1.25,1.25,1,4,1,1.25,0.0,0.0
19674,266,1,3.75,3.75,1,4,1,3.75,0.0,0.0
19675,264,223,1600.27,7.18,223,6,1,1600.27,0.0,0.0
19676,264,5,27.65,5.53,5,6,1,27.65,0.0,0.0
19677,264,8,160.93,20.12,8,6,1,160.93,0.0,0.0
19678,263,25,431.6,17.26,24,0,1,431.6,0.0,0.0
19679,263,23,180.9,7.87,22,0,1,180.9,0.0,0.0
19680,263,1,7.649999999999999,7.65,1,0,1,7.649999999999999,0.0,0.0
19681,263,15,35.92,2.39,15,0,1,35.92,0.0,0.0
19682,263,2,8.4,4.2,2,0,1,8.4,0.0,0.0
19683,262,203,1694.06,8.35,203,1,1,1694.06,0.0,0.0
19684,262,174,1463.87,8.41,173,1,1,1463.87,0.0,0.0
19685,262,152,1686.8899999999999,11.1,152,1,1,1686.8899999999999,0.0,0.0
19701,262,3,29.1,9.7,3,1,1,29.1,0.0,0.0
19703,262,138,1083.77,7.85,137,1,1,1083.77,0.0,0.0
19704,262,186,1373.69,7.39,184,1,1,1373.69,0.0,0.0
19705,262,1,14.25,14.25,1,1,1,14.25,0.0,0.0
19707,262,77,2162.2599999999998,28.08,77,1,1,2162.2599999999998,0.0,0.0
19708,262,141,1166.2,8.27,105,1,1,1166.2,0.0,0.0
19709,262,35,332.75,9.51,35,1,1,332.75,0.0,0.0
19712,261,2,33.9,16.95,2,2,1,33.9,0.0,0.0
19721,261,148,1139.0,7.7,148,2,1,1139.0,0.0,0.0
19722,261,97,927.01,9.56,82,2,1,927.01,0.0,0.0
19741,259,2,15.85,7.92,2,4,1,15.85,0.0,0.0
19742,259,176,2351.7,13.36,176,4,1,2351.7,0.0,0.0
19743,259,13,34.32,2.64,13,4,1,34.32,0.0,0.0
19746,259,161,1292.75,8.03,161,4,1,1292.75,0.0,0.0
19747,257,1,16.95,16.95,1,6,1,16.95,0.0,0.0
19757,256,171,1275.48,7.46,171,0,1,1275.48,0.0,0.0
19758,256,150,1261.93,8.41,150,0,1,1261.93,0.0,0.0
19760,255,26,473.15,18.2,26,1,0,473.15,0.0,0.0
19775,255,90,4225.29,46.95,90,1,1,4225.29,0.0,0.0
19776,255,68,641.26,9.43,68,1,1,641.26,0.0,0.0
19777,255,94,899.91,9.57,82,1,1,899.91,0.0,0.0
19778,255,97,1074.23,11.07,81,1,1,1074.23,0.0,0.0
19779,255,34,344.53999999999996,10.13,34,1,1,344.53999999999996,0.0,0.0
19782,255,167,1361.6,8.15,167,1,1,1361.6,0.0,0.0
19783,255,164,1309.11,7.98,164,1,1,1309.11,0.0,0.0
19785,255,107,14719.15,137.56,107,1,1,14719.15,0.0,0.0
19786,255,32,6879.75,214.99,32,1,1,6879.75,0.0,0.0
19791,254,2,9.82,4.91,1,2,1,9.82,0.0,0.0
19798,254,24,212.36,8.85,24,2,1,212.36,0.0,0.0
19799,254,2,46.2,23.1,2,2,1,46.2,0.0,0.0
19800,254,5,16.13,3.23,5,2,1,16.13,0.0,0.0
19804,254,215,1659.89,7.72,215,2,1,1659.89,0.0,0.0
19811,254,8,28.049999999999997,3.51,8,2,1,28.049999999999997,0.0,0.0
19812,254,5,9.25,1.85,5,2,1,9.25,0.0,0.0
19813,254,2,7.5,3.75,2,2,1,7.5,0.0,0.0
19814,254,1,4.95,4.95,1,2,1,4.95,0.0,0.0
19822,253,58,1607.8,27.72,58,3,1,1607.8,0.0,0.0
19823,253,68,787.41,11.58,68,3,1,787.41,0.0,0.0
19824,253,73,685.46,9.39,73,3,1,685.46,0.0,0.0
19825,253,72,830.45,11.53,72,3,1,830.45,0.0,0.0
19827,253,194,2037.28,10.5,192,3,1,2037.28,0.0,0.0
19828,253,146,1414.54,9.69,146,3,1,1414.54,0.0,0.0
19835,252,6,110.0,18.33,6,4,0,110.0,0.0,0.0
19836,252,16,53.72,3.36,15,4,1,53.72,0.0,0.0
19838,252,2,14.43,7.22,2,4,1,14.43,0.0,0.0
19842,252,3,10.4,3.47,3,4,1,10.4,0.0,0.0
19844,252,67,619.08,9.24,67,4,1,619.08,0.0,0.0
19845,252,3,18.7,6.23,3,4,1,18.7,0.0,0.0
19855,252,1,9.9,9.9,1,4,1,9.9,0.0,0.0
19858,250,6,24.65,4.11,6,6,1,24.65,0.0,0.0
19859,249,1,1.25,1.25,1,0,1,1.25,0.0,0.0
19864,249,195,1572.06,8.06,195,0,1,1572.06,0.0,0.0
19865,249,253,2016.11,7.97,253,0,1,2016.11,0.0,0.0
19866,249,2,5.15,2.58,2,0,1,5.15,0.0,0.0
19868,249,3,26.46,8.82,3,0,1,26.46,0.0,0.0
19869,248,3,14.15,4.72,3,1,1,14.15,0.0,0.0
19870,248,5,13.85,2.77,5,1,1,13.85,0.0,0.0
19873,248,9,111.92,12.44,9,1,1,111.92,0.0,0.0
19874,248,10,104.3,10.43,10,1,1,104.3,0.0,0.0
19883,248,169,953.56,5.64,169,1,1,953.56,0.0,0.0
19890,248,1,2.34,2.34,1,1,1,2.34,0.0,0.0
19893,247,84,3275.33,38.99,84,2,1,3275.33,0.0,0.0
19895,247,4,23.45,5.86,4,2,1,23.45,0.0,0.0
19907,247,182,1154.05,6.34,182,2,1,1154.05,0.0,0.0
19924,246,7,12.59,1.8,7,3,1,12.59,0.0,0.0
19925,246,4,39.4,9.85,4,3,1,39.4,0.0,0.0
19931,246,190,1380.56,7.27,190,3,1,1380.56,0.0,0.0
19932,245,1,1.95,1.95,1,4,1,1.95,0.0,0.0
19962,245,6,31.89,5.32,6,4,1,31.89,0.0,0.0
19963,245,166,1224.39,7.38,166,4,1,1224.39,0.0,0.0
19964,245,134,919.3199999999999,6.86,134,4,1,919.3199999999999,0.0,0.0
19969,245,1,0.84,0.84,1,4,1,0.84,0.0,0.0
19970,245,3,7.15,2.38,3,4,1,7.15,0.0,0.0
19971,245,31,71.53,2.31,28,4,1,71.53,0.0,0.0
19972,242,66,2040.58,30.92,66,0,1,2040.58,0.0,0.0
19973,242,1,33.9,33.9,1,0,1,33.9,0.0,0.0
19975,242,1,14.95,14.95,1,0,1,14.95,0.0,0.0
19976,242,15,49.7,3.31,14,0,1,49.7,0.0,0.0
19977,241,32,1539.64,48.11,32,1,0,1539.64,0.0,0.0
19980,241,2,6.7,3.35,2,1,1,6.7,0.0,0.0
19984,239,3,9.35,3.12,3,3,1,9.35,0.0,0.0
19985,239,58,360.87,6.22,58,3,1,360.87,0.0,0.0
19986,239,9,31.15,3.46,9,3,1,31.15,0.0,0.0
19989,238,107,764.38,7.14,85,4,1,764.38,0.0,0.0
19990,238,94,822.59,8.75,78,4,1,822.59,0.0,0.0
19991,238,124,1118.06,9.02,108,4,1,1118.06,0.0,0.0
19992,238,59,586.84,9.95,59,4,1,586.84,0.0,0.0
19993,238,75,619.4399999999999,8.26,67,4,1,619.4399999999999,0.0,0.0
19994,238,39,482.4,12.37,39,4,1,482.4,0.0,0.0
19995,238,110,1177.61,10.71,92,4,1,1177.61,0.0,0.0
19996,238,3,5.4,1.8,3,4,1,5.4,0.0,0.0
19997,238,75,2857.79,38.1,75,4,1,2857.79,0.0,0.0
19998,235,332,2239.13,6.74,331,0,1,2239.13,0.0,0.0
20000,235,300,1734.5,5.78,300,0,1,1734.5,0.0,0.0
20001,235,242,1571.19,6.49,242,0,1,1571.19,0.0,0.0
20002,235,248,1578.41,6.36,248,0,1,1578.41,0.0,0.0
20003,235,191,1694.8799999999999,8.87,183,0,1,1694.8799999999999,0.0,0.0
20004,235,163,1042.74,6.4,162,0,1,1042.74,0.0,0.0
20005,235,233,1762.61,7.56,232,0,1,1762.61,0.0,0.0
20008,234,167,1220.83,7.31,162,1,1,1220.83,0.0,0.0
20009,234,171,1563.04,9.14,171,1,1,1563.04,0.0,0.0
20010,234,172,948.72,5.52,172,1,1,948.72,0.0,0.0
20011,234,150,1022.85,6.82,150,1,1,1022.85,0.0,0.0
20012,234,2,7.15,3.58,2,1,1,7.15,0.0,0.0
20013,234,2,4.199999999999999,2.1,2,1,1,4.199999999999999,0.0,0.0
20014,234,7,12.91,1.84,7,1,1,12.91,0.0,0.0
20015,233,79,2951.52,37.36,79,2,1,2951.52,0.0,0.0
20023,232,3,13.75,4.58,3,3,1,13.75,0.0,0.0
20029,232,2,5.0,2.5,2,3,1,5.0,0.0,0.0
20036,232,187,1670.26,8.93,186,3,1,1670.26,0.0,0.0
20038,232,4,23.700000000000003,5.93,4,3,1,23.700000000000003,0.0,0.0
20047,232,152,1433.81,9.43,152,3,1,1433.81,0.0,0.0
20048,232,159,996.65,6.27,159,3,1,996.65,0.0,0.0
20049,227,151,1400.21,9.27,108,1,1,1400.21,0.0,0.0
20050,227,35,436.89,12.48,35,1,1,436.89,0.0,0.0
20051,227,104,1200.07,11.54,86,1,1,1200.07,0.0,0.0
20052,227,46,415.92,9.04,46,1,1,415.92,0.0,0.0
20053,227,72,3036.22,42.17,72,1,1,3036.22,0.0,0.0
20056,227,93,639.37,6.87,93,1,1,639.37,0.0,0.0
20057,227,136,943.4399999999999,6.94,136,1,1,943.4399999999999,0.0,0.0
20058,227,4,8.1,2.02,4,1,1,8.1,0.0,0.0
20059,227,5,18.5,3.7,5,1,1,18.5,0.0,0.0
20065,226,1,23.85,23.85,1,2,1,23.85,0.0,0.0
20071,226,2,21.8,10.9,2,2,1,21.8,0.0,0.0
20075,226,87,784.73,9.02,87,2,1,784.73,0.0,0.0
20076,226,131,1235.02,9.43,131,2,1,1235.02,0.0,0.0
20079,225,32,98.01,3.06,32,3,1,98.01,0.0,0.0
20080,225,1,6.6000000000000005,6.6,1,3,1,6.6000000000000005,0.0,0.0
20095,225,98,927.95,9.47,97,3,1,927.95,0.0,0.0
20096,225,1,2.52,2.52,1,3,1,2.52,0.0,0.0
20097,220,2,4.2,2.1,2,1,1,4.2,0.0,0.0
20098,220,8,35.239999999999995,4.4,8,1,1,35.239999999999995,0.0,0.0
20099,220,86,3579.67,41.62,86,1,1,3579.67,0.0,0.0
20124,220,1,5.95,5.95,1,1,1,5.95,0.0,0.0
20125,220,162,1285.24,7.93,161,1,1,1285.24,0.0,0.0
20126,220,124,1070.21,8.63,123,1,1,1070.21,0.0,0.0
20132,219,1,4.95,4.95,1,2,1,4.95,0.0,0.0
20133,219,1,5.1,5.1,1,2,1,5.1,0.0,0.0
20134,219,1,2.1,2.1,1,2,1,2.1,0.0,0.0
20136,218,201,1332.95,6.63,201,3,1,1332.95,0.0,0.0
20137,218,226,1309.56,5.79,223,3,1,1309.56,0.0,0.0
20138,218,1,3.29,3.29,1,3,1,3.29,0.0,0.0
20139,218,141,1068.66,7.58,140,3,1,1068.66,0.0,0.0
20140,218,1,4.16,4.16,1,3,1,4.16,0.0,0.0
20141,218,6,30.25,5.04,6,3,1,30.25,0.0,0.0
20142,218,8,26.42,3.3,8,3,1,26.42,0.0,0.0
20143,218,2,17.5,8.75,2,3,1,17.5,0.0,0.0
20145,217,3,4.2,1.4,3,4,1,4.2,0.0,0.0
20150,217,1,6.2,6.2,1,4,1,6.2,0.0,0.0
20162,217,252,1493.24,5.93,249,4,1,1493.24,0.0,0.0
20164,217,283,2257.08,7.98,282,4,1,2257.08,0.0,0.0
20165,217,161,1346.24,8.36,160,4,1,1346.24,0.0,0.0
20167,214,23,155.4,6.76,23,0,1,155.4,0.0,0.0
20169,214,138,1161.85,8.42,136,0,1,1161.85,0.0,0.0
20170,214,183,1314.76,7.18,182,0,1,1314.76,0.0,0.0
20171,214,193,1572.25,8.15,193,0,1,1572.25,0.0,0.0
20172,214,147,1211.54,8.24,147,0,1,1211.54,0.0,0.0
20173,214,3,18.450000000000003,6.15,3,0,1,18.450000000000003,0.0,0.0
20174,214,1,7.8,7.8,1,0,1,7.8,0.0,0.0
20175,214,1,12.75,12.75,1,0,1,12.75,0.0,0.0
20177,213,3,4.949999999999999,1.65,3,1,1,4.949999999999999,0.0,0.0
20178,213,26,528.81,20.34,26,1,0,528.81,0.0,0.0
20179,213,10,206.84,20.68,10,1,0,206.84,0.0,0.0
20180,213,2,74.8,37.4,2,1,0,74.8,0.0,0.0
20182,213,401,6259.42,15.61,251,1,1,6259.42,0.0,0.0
20183,213,141,1217.67,8.64,108,1,1,1217.67,0.0,0.0
20184,213,247,2434.82,9.86,150,1,1,2434.82,0.0,0.0
20185,213,85,1083.79,12.75,68,1,1,1083.79,0.0,0.0
20186,213,157,1588.45,10.12,115,1,1,1588.45,0.0,0.0
20187,213,139,1279.61,9.21,139,1,1,1279.61,0.0,0.0
20188,212,2,8.85,4.42,2,2,1,8.85,0.0,0.0
20194,212,2,16.5,8.25,2,2,1,16.5,0.0,0.0
20195,212,2,16.5,8.25,2,2,1,16.5,0.0,0.0
20196,212,173,1455.92,8.42,173,2,1,1455.92,0.0,0.0
